Soil Type,Average Temperature (°C),Average Rainfall (mm),Sunlight Hours (hours),Historical Crop Yields,Predicted Crop Type,Predicted Crop Yield,Confidence Score for Prediction
Clayey soil,39.3151601698798,1306.78020206284,10.9847778779971,4.72582728755938,Fruit/Vegetable,Medium,0.715152731410621
Loamy soil,39.1661383215197,1698.00499644987,9.24165384519328,2.78515653746716,Cereal,Low,0.659280445318937
Black soil,15.90523184963,1242.7192414619,10.9922362396121,2.8983237213763,Pulses,High,0.541416292511213
Clayey soil,25.2698699515403,1833.19730223963,9.56800761588839,2.88594989653297,Pulses,Low,0.854747834900133
Sandy soil,28.3945624780592,2520.24468222552,5.82424404871655,3.03062989650471,Commercial,Medium,0.84784888632163
Red soil,22.8109174960189,1999.36031383333,10.1073705142641,3.96437548839894,Commercial,Low,0.886267572487391
Loamy soil,27.2564746215033,1950.37984524732,7.13101568448298,1.00398861461613,Cereal,Medium,0.917735684525676
Black soil,36.4220355991673,1118.55589503075,5.74046921362173,1.65802002857775,Cereal,Medium,0.598331582266191
Loamy soil,22.2045784819297,1885.75490862225,8.50979030635649,1.50519046089832,Cereal,High,0.566951492626167
Clayey soil,24.5920137533938,2959.74430971529,10.4847494657683,2.635441983899,Fruit/Vegetable,High,0.725590795269799
Black soil,24.5942815350666,2768.98574446969,4.02938924243293,1.04489113569038,Commercial,High,0.752074536951165
Clayey soil,33.7587922368441,2360.32190675158,9.77827680135379,2.57748702057963,Fruit/Vegetable,High,0.91497343004287
Sandy soil,32.318028432662,1991.06336409812,7.13192739485249,3.00377228523194,Pulses,High,0.682435106553011
Black soil,34.0088515739691,2741.349762745,10.1508251031342,1.56781717821348,Commercial,High,0.587149175287928
Black soil,18.7140056907043,1448.82602315002,4.68757956626504,1.29147481469136,Pulses,Low,0.678636511724007
Clayey soil,20.0948552338847,1126.26802939784,5.44325337921103,4.41633747854667,Cereal,Medium,0.566228602638021
Loamy soil,33.8041402307054,1960.12589699564,7.84669361661138,3.73494482613936,Cereal,Medium,0.934066893032763
Sandy soil,19.0716761654732,2904.57227263266,8.14361312155305,3.34809005330226,Cereal,Medium,0.819843072731438
Clayey soil,20.7637672230452,2030.9582500147,8.1268711499662,3.91498304800067,Cereal,Medium,0.698590730813804
Black soil,31.8049478955717,2988.58617147868,10.4183269904108,4.63868070605641,Cereal,Medium,0.894545877463965
Clayey soil,37.4060145259008,1790.53732500696,9.86343938584775,4.39083397679403,Commercial,Low,0.835251691591778
Sandy soil,31.4919845409618,650.690083223631,5.20893460169558,4.74455114152068,Cereal,High,0.530051382295183
Black soil,27.3880889823886,2369.61881921658,7.55512038555108,4.7696497465502,Fruit/Vegetable,Medium,0.808873275518028
Loamy soil,17.2068252304705,555.816341000003,4.68557801165128,3.33676491670076,Pulses,Low,0.81149980709813
Black soil,15.2238597709644,1068.66061425673,5.36155757177431,1.95537842247211,Cereal,Medium,0.754846783053606
Sandy soil,32.7754243639985,773.824512519628,6.83504507336726,4.01217792777892,Cereal,Low,0.892620672242379
Clayey soil,19.4877655053688,1927.27266637568,9.66439351779499,4.21403984279911,Pulses,Low,0.709626456987547
Loamy soil,29.99526641484,583.801627439349,10.1619040773123,3.98948837595967,Cereal,Medium,0.750265904552253
Black soil,19.5866263196676,889.665041984505,8.49753124952278,2.71306964729982,Fruit/Vegetable,Medium,0.548621090782249
Sandy soil,31.1917286465381,1061.01943780788,9.12080706921733,3.24063006950783,Commercial,Low,0.92092139283346
Black soil,15.8031451142544,2660.934961749,11.9151340055867,1.39916753491276,Fruit/Vegetable,Low,0.664035203271475
Sandy soil,19.5950346848016,1632.62127710287,4.5601750947249,3.65042001861415,Cereal,Medium,0.646080969608515
Loamy soil,20.5687674539589,2858.59422045494,10.7718047332173,1.05436253988914,Pulses,Low,0.666011004914203
Sandy soil,20.0106840601375,1132.13371531319,9.06866200240543,4.55504938125015,Commercial,High,0.596114814867087
Black soil,16.5579097177598,2098.87281642791,7.02639483098412,4.61595635162565,Fruit/Vegetable,High,0.89733833050617
Clayey soil,37.6807487896372,2467.41084682083,6.6331071545382,2.49306909734208,Fruit/Vegetable,High,0.556463808970792
Red soil,26.8503688856221,1756.02248925935,4.34114328569226,3.20941536055535,Cereal,Low,0.685488836005384
Clayey soil,31.604452430442,1998.14154126203,5.36955184287378,3.67521946226127,Fruit/Vegetable,High,0.707742564375318
Red soil,25.2294713582053,1613.51945127211,7.22531322584316,3.83761037104713,Cereal,High,0.781472050068141
Red soil,21.2581481767675,1407.5035061429,4.20229565233939,4.95871815054377,Cereal,High,0.547835731407888
Loamy soil,26.8304124252339,2503.40800459572,6.34774626828152,4.02163596393895,Cereal,High,0.641558671583161
Sandy soil,32.5177446966461,2060.02097980393,5.00332034017806,2.67021106515352,Cereal,High,0.603302615594118
Loamy soil,15.4932023271174,1499.28732566374,7.87157916465115,4.01707092829457,Cereal,High,0.787829960640043
Black soil,32.0633081823894,2569.66187481304,7.35045918032278,2.02436449494291,Fruit/Vegetable,High,0.700854033181904
Red soil,25.0109578680199,2600.11803279045,6.95104122759602,1.99728585631024,Commercial,Low,0.723295023652007
Black soil,35.027784001013,2931.03199990384,6.49153157067368,3.99029893771036,Pulses,High,0.764142017736227
Sandy soil,23.7515830472117,2551.89735790353,10.3575649441781,3.93883616268731,Cereal,Medium,0.895505622501097
Red soil,37.8244292369037,2883.5120591197,4.58418799000177,3.06379762830514,Cereal,Low,0.699110150167894
Loamy soil,24.613260759413,2081.99902703535,6.43884760618372,3.46133592693761,Pulses,High,0.513667363084464
Red soil,34.0620105694717,830.181930451531,5.24881892243815,1.33606025301264,Pulses,Low,0.67103949891632
Sandy soil,15.2083757655225,1795.86995911833,11.52040612282,3.09748645635564,Pulses,Medium,0.980818835280945
Loamy soil,19.1438919464734,1239.19091591308,7.38699221771741,3.43912894574869,Fruit/Vegetable,Low,0.550697035504889
Black soil,35.380619790092,2987.86243080233,4.22819754881208,2.38081560744395,Fruit/Vegetable,Low,0.953440639456458
Sandy soil,34.9446962884865,2332.85950585619,6.46509396326154,4.45452875488053,Cereal,High,0.570081130253333
Loamy soil,17.8786468921048,2584.01459681932,5.62385313913219,1.41534805235028,Fruit/Vegetable,Medium,0.965432407979323
Black soil,21.269371553493,2899.10164371476,4.23602907074743,1.97713941165482,Fruit/Vegetable,Low,0.892488193386656
Black soil,34.4484095406749,1053.56075451647,7.40227912243955,2.28758111792837,Pulses,High,0.937862961705917
Red soil,34.6785128587923,635.19978455598,11.714816945244,2.61168303570041,Commercial,High,0.944841373034455
Sandy soil,30.58221894767,1711.69490268636,10.169198939807,4.41333396383762,Commercial,Medium,0.87968107000589
Loamy soil,35.9808701941242,1054.2019903081,4.5956861668372,1.39928264287468,Cereal,Low,0.925982353896311
Clayey soil,19.3476850603443,2724.75192024301,5.46388549969733,3.03156555579372,Commercial,High,0.764276699776082
Sandy soil,21.3320684616478,1314.17426640754,11.6032081799195,3.56570579110256,Commercial,Medium,0.976255123242023
Clayey soil,18.5825539920169,886.086697001614,7.2002969111413,1.01116788299111,Pulses,High,0.567474211589309
Loamy soil,24.6480934992743,2101.25235506085,5.91240644007864,3.22434919776779,Cereal,High,0.675456103347524
Black soil,15.1908408136797,1621.10300936463,11.784470569523,3.48442327438203,Commercial,Medium,0.736150487962479
Black soil,20.044973369537,963.909161833774,8.74451414020449,2.64642998483114,Fruit/Vegetable,High,0.913242392168474
Sandy soil,20.2303355658864,1348.91084151296,5.92752835010294,2.39536645743848,Pulses,Medium,0.560262099658144
Loamy soil,24.279559933843,1898.90991296592,8.96844592805992,1.42949887963229,Fruit/Vegetable,High,0.798016090679787
Clayey soil,22.1055167982259,2618.76734220319,6.53777093802453,2.48944999175021,Pulses,Medium,0.700367238213434
Black soil,31.8427727252512,1166.1094175855,8.98519636786252,2.86159667231803,Fruit/Vegetable,Medium,0.554149786423614
Clayey soil,33.6261533665595,963.066286659229,4.7894837533759,1.77886444425005,Commercial,Medium,0.893016093501731
Black soil,39.9017569232976,1524.09671223465,5.98165437930452,1.44222551640529,Commercial,High,0.706873859389123
Black soil,28.5186319791371,1567.09225676238,9.32272827565928,2.80046100837903,Fruit/Vegetable,Medium,0.711041031135417
Loamy soil,27.5344829439013,826.474382545208,7.98513766490729,1.32412858827117,Cereal,High,0.884051220204228
Clayey soil,37.4055689890108,2587.24444378027,9.29012085562525,3.11404436993208,Fruit/Vegetable,Low,0.740795732082749
Sandy soil,20.5725754189783,885.906070638542,7.36663524228281,2.75479336093857,Cereal,High,0.697527368717595
Clayey soil,30.2910131660613,2463.61163919205,5.48707945689166,2.00634537535585,Fruit/Vegetable,Medium,0.768845185859272
Red soil,35.9618065517142,2904.86527428004,6.74832483614782,1.34160820398025,Fruit/Vegetable,Medium,0.896912631901599
Sandy soil,16.7104713154184,931.89211436908,7.04907138465787,2.03721390152374,Cereal,High,0.630562099016427
Sandy soil,17.0937566566353,1648.78805249804,9.01728269483985,1.18370009522768,Pulses,Low,0.892197056350706
Black soil,23.4886143820751,2812.83538517595,11.4202825123728,1.87797728935591,Commercial,Low,0.756706360772442
Black soil,19.6293340191458,1224.48429256096,7.7369693842907,4.31175189881787,Pulses,Medium,0.636255608343944
Black soil,30.8713396514341,1090.99391299,7.95038504152756,1.602904945409,Fruit/Vegetable,Low,0.568118266824454
Black soil,18.6198830312762,1711.0002207775,5.09785940476941,1.00263639318705,Fruit/Vegetable,High,0.907304086982483
Clayey soil,23.8445586173554,1507.67738415828,7.86616332061366,1.22646990333836,Pulses,Low,0.807124036213482
Clayey soil,31.7353563196477,2001.01440208125,11.1002692876914,3.91482022335569,Commercial,Medium,0.558928751183349
Red soil,23.3750259640312,954.653864885428,4.36213939979806,1.27171552332937,Fruit/Vegetable,Low,0.634800317192738
Loamy soil,37.2723620358194,1381.23746478279,8.81657085008766,4.0062844221109,Fruit/Vegetable,Medium,0.816733988698138
Sandy soil,16.6045260998264,1802.36246474285,5.68170528073244,3.2375749311823,Commercial,High,0.768801116090119
Clayey soil,19.7542406457333,1222.12405352092,5.82357215510327,4.88243495606488,Fruit/Vegetable,Medium,0.725672670568448
Sandy soil,21.5367218173718,1071.77559893056,5.74419685696418,2.59845030026636,Cereal,High,0.786278134272567
Black soil,15.0863410459822,714.295580585457,7.51462336692577,3.03111245832909,Fruit/Vegetable,Medium,0.56009814670596
Loamy soil,25.7085648383926,1063.69037514781,8.15971868988768,4.05736298519107,Cereal,High,0.501584625299134
Clayey soil,27.4075064076471,2840.59342588213,9.09407587024325,4.4146614646493,Cereal,Low,0.919936676841373
Black soil,34.0473022636724,2883.97888565779,9.80025489575106,4.23978625887788,Fruit/Vegetable,Low,0.708982352273496
Red soil,15.0911250906147,957.851891973126,4.67913498899234,2.58695509222364,Fruit/Vegetable,Low,0.566593179564644
Clayey soil,38.6541195251379,2747.39745311848,5.3190527376497,1.6678120802205,Commercial,Low,0.904785640204368
Clayey soil,29.9444497174271,2018.44667970958,6.78435966244977,2.24044901154902,Fruit/Vegetable,Low,0.727268275406249
Loamy soil,26.3410962178893,817.400573860288,9.27328903264555,1.11857094509534,Pulses,High,0.853310184861514
Sandy soil,37.398302551354,2368.94147155807,10.1085908531497,2.79802643233798,Fruit/Vegetable,High,0.574219334512136
Black soil,36.7623536523242,1827.90060727014,6.20387038153286,1.92182243963342,Commercial,High,0.791605469450051
Black soil,25.4764271254143,1228.79474377213,11.9647075769586,3.95535027660007,Cereal,Low,0.602613778481916
Sandy soil,38.0374455469423,1171.13557221393,6.7728288433616,1.0913649252054,Cereal,High,0.84703246940522
Clayey soil,17.5183767270466,1502.51603813582,10.4004982167991,3.81765089646586,Cereal,Medium,0.567019112900025
Loamy soil,36.994021234907,1117.34893829369,6.86359682931115,4.78366962418732,Cereal,High,0.687438491739979
Black soil,19.8288405489543,1934.69660301819,9.16272685518727,2.92140087046928,Commercial,Low,0.501221893939123
Red soil,26.2943394993618,2440.99786371849,6.96161154382878,3.38881140570797,Cereal,Low,0.726062104537818
Sandy soil,28.353177562752,1707.09169551831,10.1315474440786,3.11076926722382,Pulses,Low,0.690754649925264
Red soil,35.4709269042761,938.11033554706,11.9135223358843,1.33652460596387,Commercial,High,0.701617004400428
Sandy soil,34.6694672193615,1758.19988654935,10.5987146381955,2.28969653671714,Pulses,Low,0.750771462171957
Sandy soil,31.2039464682102,2240.38313072707,5.2348645842196,4.51800298474562,Cereal,Low,0.887492616605465
Sandy soil,34.2017386905227,2854.39166985936,8.77374842738183,1.95256101296876,Fruit/Vegetable,Medium,0.878586729292967
Red soil,19.9768644883091,1777.41915208391,8.26667503172624,3.35294537330127,Pulses,High,0.814462315818308
Loamy soil,30.760772994479,2677.2606040874,7.07059599048828,3.36061287767924,Fruit/Vegetable,Low,0.526695576872916
Black soil,37.9879126825984,1185.40590551746,8.64676533049474,2.49354678408943,Fruit/Vegetable,Medium,0.808004725193614
Red soil,24.9305632357887,1850.56670339983,8.84921318570583,3.56537926606678,Pulses,Low,0.804111335972384
Loamy soil,16.4646305340392,2481.11394163722,4.40749635278784,3.2083505930587,Pulses,Low,0.766152865420478
Sandy soil,17.2615223288136,1278.40589161146,6.53824725094467,1.74826205370342,Commercial,Medium,0.989546459222397
Sandy soil,22.5782570488017,1324.38846095068,9.01304580803101,1.80406857540306,Commercial,Medium,0.862505799230118
Clayey soil,31.9945896206405,2654.8147470827,6.24696074092925,4.01224475305124,Pulses,Medium,0.628788433431639
Clayey soil,29.2505918123241,691.147976461785,8.77306949978144,3.00756145995058,Commercial,High,0.578181974797707
Clayey soil,20.1490701814377,2213.7207677634,10.6168984979422,1.13510306853148,Commercial,High,0.756841181008399
Loamy soil,15.156893811073,824.00596662224,11.5098140518276,1.38818719615619,Fruit/Vegetable,Low,0.576344378074964
Black soil,24.7724907485026,2889.12761718486,11.1449688889856,4.48403533759231,Fruit/Vegetable,Medium,0.613332110776573
Red soil,39.3523574220773,2162.76550655663,11.2973378332536,4.55207433904347,Fruit/Vegetable,Medium,0.720333473461982
Loamy soil,30.6944365964713,2903.13502408284,11.286185319755,1.27793952737838,Pulses,Low,0.987249903714238
Black soil,20.3217640384424,2892.65298137622,10.7765098241841,4.99035257511767,Commercial,Low,0.964271685239319
Clayey soil,27.0805444107028,1812.44608642617,5.16858842364286,3.48743358917609,Cereal,High,0.946012034982446
Sandy soil,25.0144053846314,2921.80658952905,11.7969659478193,2.57785167376513,Cereal,Low,0.721322647752104
Black soil,34.1001095684554,2139.50507856219,6.04931173998631,2.35460824983533,Fruit/Vegetable,High,0.604027467339236
Clayey soil,20.9354801553191,1607.98287634909,11.3529496942062,1.33346241465083,Commercial,Low,0.707833615781504
Red soil,37.2669754040952,2540.54587412419,4.47584073618952,4.06725044533072,Commercial,Medium,0.665664606169478
Sandy soil,17.1140399493513,1543.60730804707,4.17260302814322,2.65259556046937,Cereal,Medium,0.657654954009497
Clayey soil,18.5526217958229,1259.00267608755,8.51917122043956,2.14963130041063,Fruit/Vegetable,Medium,0.974698413029176
Red soil,16.9554571493703,650.139018044484,7.32379958346367,3.14480606565735,Fruit/Vegetable,High,0.84174599152115
Black soil,18.3368678957197,1280.71996244737,4.07332123444741,3.73064975770408,Pulses,Medium,0.941965600604382
Sandy soil,39.3063532137561,1082.14682783729,9.82739104212048,4.51012358021457,Cereal,Medium,0.577488448756105
Sandy soil,20.0350761913583,1578.87450796008,9.84950896842766,3.08884916735011,Cereal,Medium,0.542151092380521
Sandy soil,30.8598895343349,1324.48831235392,6.72735022398609,2.57134429973178,Pulses,High,0.871252342368214
Clayey soil,34.2434534224637,2791.72462378844,9.05891406240671,4.8038405831371,Pulses,Medium,0.52578023518186
Clayey soil,19.4417059145635,2081.15874503644,6.84365568856924,2.95261981407114,Pulses,Low,0.650929827755915
Loamy soil,19.1963152377646,2566.75825553518,5.28465015455274,3.51569958625113,Pulses,Low,0.76970040488169
Loamy soil,30.0719552761035,534.898566433315,10.9302479926708,1.68920720457878,Pulses,High,0.919873437891152
Black soil,34.2472034184399,2602.78756474402,9.2712959185573,1.00585476664657,Commercial,High,0.641080937338712
Black soil,20.4894145644865,2510.68975918458,6.21153393723388,4.49371379917394,Cereal,High,0.711176730936687
Clayey soil,24.2657021683614,653.933632841001,6.78799933059724,4.01911928720995,Fruit/Vegetable,High,0.692781801590832
Red soil,31.5649595679957,2590.05465837992,6.49997702316731,4.65800051459799,Commercial,High,0.954807450155973
Red soil,31.3536595604864,2416.34379782952,6.31796318779226,1.22642843173453,Cereal,Low,0.737118226080155
Clayey soil,20.2988938369165,1541.18120582885,5.03584721807222,1.56140887118004,Pulses,Medium,0.595386894108762
Black soil,20.7884011014983,2033.77442968866,6.99141982009949,2.55540941965801,Commercial,Low,0.565020996924357
Red soil,17.8422349637134,1972.49426870114,9.57622742686748,3.78064002380412,Pulses,High,0.578085042950801
Black soil,15.7616660292211,2998.98652078527,9.9986339064333,4.24535587871137,Fruit/Vegetable,High,0.804012202586486
Black soil,38.2962207451214,1643.2539219326,6.80561704799409,3.82781710415931,Commercial,Low,0.781322970612878
Clayey soil,25.4218961606881,1361.504804016,4.73976848545577,2.26583549423443,Pulses,Medium,0.633674164061691
Clayey soil,26.9552353543997,843.060186833704,7.16468439770452,3.6545329424715,Fruit/Vegetable,High,0.763406179397264
Loamy soil,20.3835637610555,2287.64443272995,6.86212161731196,4.78278937337159,Pulses,Medium,0.999006069230551
Sandy soil,38.8928688109796,1973.34774982847,6.6117892609428,3.3631827625823,Pulses,High,0.643739470559303
Sandy soil,29.0474872848387,2332.3768371836,7.05329771103733,4.63950973028586,Pulses,High,0.969640802704116
Sandy soil,33.6889880017089,2162.88952725692,9.59123600430373,3.1325503863694,Fruit/Vegetable,High,0.820729220918643
Red soil,23.0444534728582,1445.88621361288,10.569890746396,3.91434573808889,Pulses,High,0.548839807325327
Loamy soil,34.0220076664919,915.540551373102,6.03327947806659,3.08160315570734,Commercial,Medium,0.859328804583087
Sandy soil,30.4934605788866,2927.07351789912,5.16658198428299,3.15754840205339,Cereal,Medium,0.786967638592309
Clayey soil,33.5412088743845,872.280673663735,9.85578959613957,4.13146128411077,Commercial,High,0.855453823242584
Clayey soil,31.4161668201622,2365.11228266203,7.02925564294961,2.79663506462296,Commercial,High,0.830853485834639
Sandy soil,27.0594469785293,515.380014061903,8.69820058705535,4.51359813249732,Pulses,Low,0.643874838553295
Black soil,17.0364418953905,2498.67127643043,7.45296325861987,2.6819083042315,Commercial,Medium,0.573598267695949
Sandy soil,21.5752245042147,2830.33533609945,9.54237443965971,3.84464102870234,Commercial,High,0.590617876844693
Loamy soil,25.3046069540775,852.338214385423,5.37630224724059,4.51215113394244,Cereal,Medium,0.734742598100686
Red soil,35.9332312973229,1105.38585677337,7.66742104979394,3.18735922739785,Fruit/Vegetable,Medium,0.522417821189467
Sandy soil,16.8967099614721,1159.45851993581,8.1881625423754,1.53650227422935,Cereal,High,0.918686128619123
Sandy soil,24.8883460247449,2253.74672351196,5.02786894380554,2.08646764982976,Pulses,High,0.56333247878986
Black soil,18.9241948678117,1162.66599453038,7.61889381411814,1.88593334679112,Pulses,High,0.701112367822084
Red soil,27.1808531666524,2042.68049764921,5.17436824753294,2.42109860429681,Commercial,High,0.70255720296204
Sandy soil,17.2401282253628,893.584451290258,10.3162354629538,1.10972269809778,Commercial,High,0.906952002029537
Loamy soil,31.2151345723405,1752.28947506394,5.25567822139754,3.0420750763847,Fruit/Vegetable,Low,0.668151513903137
Clayey soil,19.2084868434216,1523.07018809231,5.50553842236341,4.27609346979754,Pulses,Medium,0.65712384047709
Loamy soil,34.7402480968731,2981.70265473594,10.1891286164115,1.1050472928686,Fruit/Vegetable,High,0.913521139019903
Clayey soil,32.2510092428636,2124.31555091716,6.51466521809968,3.35886387068538,Fruit/Vegetable,High,0.855527575421578
Clayey soil,18.5924124398884,1988.69635748677,4.74141481369301,2.79181954892646,Pulses,Medium,0.799735748372769
Black soil,34.4369220339123,721.659404426279,4.56658977427312,4.07009727915388,Commercial,Medium,0.634372632856559
Sandy soil,30.5240876886977,1589.9603820146,6.41106548574605,3.84841552189575,Commercial,High,0.973483938510722
Red soil,38.3680480102751,2845.04605092174,5.14653629619772,2.31051968073554,Commercial,Medium,0.822048612253772
Black soil,39.4347592466439,697.594336312313,4.59456930424893,3.30151866166099,Fruit/Vegetable,Medium,0.58120240270693
Black soil,16.8066631233635,2784.7209155778,9.64021139087942,3.68812222444785,Commercial,Low,0.633328036501883
Loamy soil,29.0027532384713,2862.61079647216,9.96231718886998,3.41647940406304,Commercial,High,0.817567348561437
Black soil,26.6737820092717,604.78537866034,8.08896795031714,3.45631745223155,Commercial,High,0.913426243795363
Clayey soil,36.4410497398806,2321.03067173353,8.09530733187582,2.89120065383805,Commercial,Low,0.549890069176631
Loamy soil,23.7017957591446,1554.07019726205,8.43033798908423,4.9665943483102,Fruit/Vegetable,Low,0.575772352049258
Clayey soil,22.6525316778843,2767.84704976121,6.94978037191307,3.75398250899704,Pulses,Medium,0.835608665323155
Loamy soil,19.8360138635263,1468.18720093948,5.05963397570459,3.77608432887348,Fruit/Vegetable,High,0.597270629907901
Red soil,17.9034203861027,2980.42454287338,7.81814884897679,1.36362853006998,Commercial,High,0.806189081654434
Loamy soil,36.6033841083232,869.256151403228,9.50664828215675,4.41863250914385,Fruit/Vegetable,Low,0.678148958903176
Clayey soil,26.3653716006602,2273.11847583334,6.76522552963141,1.02397237955304,Commercial,Medium,0.50112113669794
Clayey soil,22.5937463139647,2582.99337249509,10.6916045782797,3.12639534428602,Cereal,Low,0.614413878365834
Clayey soil,16.2150100725177,2687.73759062584,10.1150905108103,2.28245396591251,Cereal,Medium,0.845742280204358
Black soil,21.9733505933349,850.221880308858,10.7879850249991,2.85203234864686,Pulses,High,0.866822480717265
Sandy soil,17.3780996015762,1203.82238207022,5.59469162977459,2.0998578940737,Commercial,High,0.832390620188184
Clayey soil,25.3299165493192,2588.75604340806,4.19048669914198,3.57799944262797,Commercial,Medium,0.655906899653035
Red soil,37.466896164707,2407.84943080382,6.69715656417565,1.03795239537586,Fruit/Vegetable,High,0.85438137765408
Loamy soil,35.8540203866424,2208.62395379186,8.72677921207821,1.59656138527875,Commercial,High,0.77223788026074
Loamy soil,33.6388448563999,2368.29494006469,4.60396333643858,1.63175956044661,Fruit/Vegetable,Low,0.738309018052993
Black soil,17.1987667726694,1874.1635501911,10.0443406073842,2.32059698595029,Fruit/Vegetable,Medium,0.716428265696205
Red soil,20.8448229641058,895.785608469536,4.18839258567735,1.18073275991801,Pulses,Low,0.551823054148034
Black soil,37.5361724420101,565.151777617501,4.07510839936065,4.27833215468332,Cereal,Medium,0.500636244276991
Clayey soil,29.0353853620239,1379.61080244266,4.92051224689191,3.41308474750473,Cereal,Low,0.743330132122826
Red soil,39.5466659161454,2647.43240672318,7.78007378016557,2.9749217994206,Pulses,High,0.513821647308069
Loamy soil,31.2144835596617,2652.62147757747,7.44857838825535,4.16683281889706,Fruit/Vegetable,Low,0.946236029110015
Red soil,28.1832137270212,2179.05018573841,10.43124479333,4.88374561429286,Pulses,High,0.718501530692123
Loamy soil,21.4692444203591,2342.83092200963,4.56677489322853,1.39151446836873,Pulses,High,0.573360164848944
Clayey soil,37.5994238927949,2102.28107855133,9.70099948689961,1.40499605659817,Fruit/Vegetable,High,0.696723895251711
Black soil,38.4894786582693,1509.0071549903,8.13651563486207,4.68842124185607,Commercial,Medium,0.663727082872535
Clayey soil,36.3013975367003,980.788500812496,10.7498511783041,2.05826303490877,Cereal,Low,0.89148684346046
Black soil,22.0128220963877,2935.84783744562,8.26751245240972,4.72625908508377,Commercial,Low,0.827095963240912
Clayey soil,16.4451709840173,1326.80434832246,4.03959029071138,2.6450848761272,Pulses,High,0.729659301162102
Red soil,31.2385692283812,2206.01143465629,5.04831469845422,1.99920679028349,Commercial,High,0.835178241646265
Loamy soil,34.6771764212415,2599.69813382109,7.12383366287957,3.88662704265773,Commercial,Medium,0.997565282348909
Black soil,20.6258548383991,2585.64206943131,5.70970489095092,3.9700626647308,Commercial,Medium,0.599312509575032
Sandy soil,37.3438256457744,2094.5871874922,11.4639032416962,3.25292293274012,Pulses,High,0.60182453102836
Clayey soil,21.4226782817025,1501.51380432149,8.29492339507818,1.21569775896796,Commercial,High,0.651815292587317
Sandy soil,31.52321640092,1344.69793455799,6.2999004277528,2.76552669226746,Commercial,Low,0.581238589626309
Clayey soil,16.1597861507139,2011.23906534793,11.7285817031013,3.00160477147881,Cereal,Low,0.982664449343641
Black soil,28.0003207473223,845.204193970753,6.7997465452094,2.46859050187929,Fruit/Vegetable,High,0.762157425510084
Black soil,31.3893566800628,689.328056225168,5.40873811303139,2.61409172526614,Fruit/Vegetable,Medium,0.748012918687235
Black soil,33.1833247360192,878.813399072265,6.64155247441219,1.20210666852498,Fruit/Vegetable,High,0.997185271592919
Black soil,24.4922089477268,753.935161388542,9.72243683500958,1.77233131157163,Commercial,Low,0.59604482852142
Red soil,36.6108681075578,2273.04680671431,10.5930030216298,4.99172194369353,Fruit/Vegetable,Medium,0.70647471027408
Clayey soil,28.6283472969544,958.702978893732,4.79814692654719,2.04852247668683,Pulses,Medium,0.530891190156681
Red soil,27.9321762485611,1818.65096218687,4.9229340274465,2.70642373553717,Fruit/Vegetable,High,0.535640467548886
Black soil,27.2587037423656,2098.94010175598,6.03550917399754,1.40207308182128,Commercial,High,0.743535608312198
Red soil,29.6332048785139,2008.23330428723,6.79376529216531,2.92349530122649,Commercial,Low,0.887724947612531
Loamy soil,33.6092423643522,1991.3856113127,11.8738828234482,4.15368975154682,Commercial,Low,0.952575843519632
Loamy soil,30.6585318831771,1506.01432585044,9.0778765874908,3.838720416291,Commercial,Low,0.754519210168655
Red soil,25.1531777190573,2215.71836157559,8.12775196344757,1.16954760655457,Pulses,High,0.717222355280424
Sandy soil,32.8633632847501,2244.51174525187,5.06038049480093,2.9227059174002,Commercial,Medium,0.536891754068526
Sandy soil,39.4300525318666,2502.63207414793,10.6393327510955,3.7981518626565,Commercial,High,0.523409846396685
Loamy soil,38.5583267339435,2576.1583193913,5.09108333721855,3.22092260540091,Commercial,Low,0.673978102472858
Clayey soil,36.3511722748792,1468.4646222846,6.72813117745663,4.91126527025028,Fruit/Vegetable,Medium,0.593152128369674
Clayey soil,30.2616458688721,2497.66144831997,5.48784760252478,1.77731964709668,Cereal,High,0.611766729889807
Red soil,17.4625811629003,2512.6401624608,9.53365319388492,4.76334291022346,Pulses,Low,0.652387649135085
Red soil,34.004158959913,1680.5929700323,8.74913873117318,4.63708594957734,Commercial,High,0.990503861079622
Red soil,36.0681111635357,1731.36517100887,8.76452108527857,2.41211225913638,Pulses,Low,0.994353247937731
Loamy soil,23.9909387662066,817.967950595602,7.25776230780788,4.1609272081803,Commercial,Low,0.842603140349539
Black soil,18.0854055643881,1855.1525435267,6.5745791326492,2.06381390629841,Pulses,Medium,0.972438467876831
Sandy soil,17.3000077106667,856.191252887138,6.58337316688827,2.15782513986791,Pulses,Low,0.843087021038649
Red soil,32.7856566527166,2747.12057591158,10.7759392148406,4.71130614111207,Commercial,Low,0.555515900517733
Black soil,30.2815043849399,1591.37881238322,10.634613188323,2.24591148976339,Pulses,Medium,0.865669282493234
Loamy soil,32.4727938051889,1848.29310007073,8.1958801633472,3.10817404818715,Commercial,High,0.696192110870998
Loamy soil,15.2396792619985,2006.8350036416,5.3428263197941,2.60773176111913,Pulses,Medium,0.595952992272461
Black soil,32.3201491758196,2615.62236334645,9.57720848306254,4.03264489723957,Fruit/Vegetable,Medium,0.618540842255144
Red soil,18.3143128307767,2628.5045169682,9.41661817196301,4.11686797785268,Fruit/Vegetable,Low,0.659002927912857
Sandy soil,31.5957276438652,1500.26608328333,9.76644998087912,4.51892884833152,Fruit/Vegetable,High,0.892668180965491
